Date;PX_LAST;PX_OPEN;PX_LOW;PX_HIGH;PX_VOLUME;AVERAGE_BID_ASK_SPREAD_%;VOLUME_TOTAL_PUT;VOLUME_TOTAL_CALL;PUT_CALL_OPEN_INTEREST_TOTAL;OPEN_INT_TOTAL_CALL;SHORT_INT;SHORT_INT_RATIO
01.11.2016;114,12;114,5;113,97;114,5;2315401;0,0166;29;33;18579;11694;7887861;4,102
02.11.2016;114;114,1;113,92;114,19;1960911;0,0193;383;57;18633;11751;7887861;4,102
03.11.2016;114,3;114,26;114,14;114,4199;1557660;0,0181;64;6;19071;11753;7887861;4,102
04.11.2016;114,02;114,23;114;114,4;1945205;0,0156;14391;6;19133;11755;7887861;4,102
07.11.2016;114,94;114,76;114,61;114,95;2077179;0,014;1249;685;32820;12278;7887861;4,102
08.11.2016;115,24;115,1;114,97;115,29;2773590;0,0151;307;12;34534;12290;7887861;4,102
09.11.2016;113,53;113,76;113,34;113,97;5961927;0,0193;80;288;34852;12462;7887861;4,102
10.11.2016;109,34;112,52;109,095;112,52;12674274;0,0199;13287;5110;35010;17527;7887861;4,102
11.11.2016;108,71;109,16;108,6;110,15;4638801;0,0216;180;11;50159;17538;7887861;4,102
14.11.2016;108,16;107,91;107,74;108,58;5219143;0,0171;714;86;49906;17600;7887861;4,102
15.11.2016;110,02;110,1;109,595;110,15;4015333;0,0158;376;110;50338;17703;7396818;1,803
16.11.2016;109,95;109,62;109,62;110,04;1974567;0,0159;106;249;50458;17924;7396818;1,803
17.11.2016;109,72;110,15;109,71;110,34;1671911;0,0224;1037;1075;50730;18873;7396818;1,803
18.11.2016;109,1;109,72;109,08;109,92;2975592;0,0211;51;17;52659;18836;7396818;1,803
21.11.2016;109,58;109,73;109,5;109,97;2473194;0,0154;62;183;47465;16074;7396818;1,803
22.11.2016;110,06;109,83;109,725;110,06;1205456;0,0183;6;21;44306;16080;7396818;1,803
23.11.2016;109,24;109,42;109,03;109,51;2676513;0,0174;35;15;44318;16080;7396818;1,803
24.11.2016;109,24;109,42;109,03;109,51;2676513;0,0174;35;15;44318;16080;7396818;1,803
25.11.2016;109,31;109,68;109,29;109,68;742779;0,1009;35;12;44344;16082;7396818;1,803
28.11.2016;109,69;109,74;109,56;109,87;1923444;0,0179;1064;1020;44371;15602;7396818;1,803
29.11.2016;109,58;109,43;109,43;109,73;1733646;0,0165;118;100;43388;15702;7396818;1,803
30.11.2016;109,31;109,39;109,17;109,54;7179461;0,0149;6947;44;43594;15714;9993914;4,07
01.12.2016;108,26;108,5;107,98;108,55;7692131;0,0145;2541;2395;41021;18071;9993914;4,07
02.12.2016;108,33;108,2;108,2;108,76;2809427;0,0136;47;177;45636;18044;9993914;4,07
05.12.2016;108,79;108,53;108,53;108,97;3110872;0,0139;67;18;45575;18034;9993914;4,07
06.12.2016;109,32;109,19;109,147;109,57;2678081;0,0152;6939;78;45586;18109;9993914;4,07
07.12.2016;109,96;109,97;109,77;110,33;2872016;0,0181;5014;8;45631;18106;9993914;4,07
08.12.2016;109,89;109,82;109,695;110,09;3290446;0,0136;4024;4001;43215;18107;9993914;4,07
09.12.2016;109,43;110,16;109,42;110,16;2116233;0,0147;4;2;43216;22106;9993914;4,07
12.12.2016;109,71;109,83;109,5201;109,83;1565067;0,0177;37;38;51172;22124;9993914;4,07
13.12.2016;110,05;109,87;109,791;110,11;1972828;0,0148;24;24;51184;22122;9993914;4,07
14.12.2016;109,09;110,23;108,98;110,485;3544083;0,0166;196;8306;51162;27698;9993914;4,07
15.12.2016;108,89;108,98;108,66;109,2;3649528;0,0133;59;50;56820;27685;9957864;3,103
16.12.2016;109,11;109,22;109;109,55;1878955;0,0172;215;83;56780;27734;9957864;3,103
19.12.2016;109,6;109,35;109,27;109,865;2697166;0,032;27;27;39115;12576;9957864;3,103
20.12.2016;109,79;109,72;109,53;109,91;1981618;0,016;34;142;22838;12401;9957864;3,103
21.12.2016;110,15;109,88;109,85;110,27;1650522;0,0173;2;7;22680;12385;9957864;3,103
22.12.2016;109,92;110,05;109,67;110,1;1673465;0,0193;120;111;22664;12491;9957864;3,103
23.12.2016;110,09;109,98;109,93;110,09;519386;0,0168;208;111;22842;12491;9957864;3,103
26.12.2016;110,09;109,98;109,93;110,09;519386;0,0168;208;111;22842;12491;9957864;3,103
27.12.2016;109,99;109,94;109,83;109,99;554664;0,0183;10;111;22942;12491;9957864;3,103
28.12.2016;110,14;110;110;110,21;645872;0,0168;3;4;22940;12491;9957864;3,103
29.12.2016;110,4;110,39;110,31;110,45;550202;0,0181;12;5;22942;12494;9957864;3,103
30.12.2016;110,22;110,36;110,22;110,49;645610;0,0279;3;5;22954;12494;11745059;9,178
02.01.2017;110,22;110,36;110,22;110,49;645610;0,0279;3;5;22954;12494;11745059;9,178
03.01.2017;110,6;110,53;110,43;110,78;2818119;0,0202;12;3;22952;12495;11745059;9,178
04.01.2017;111,29;111,12;111,1101;111,34;1975571;0,0259;18;24;22956;12518;11745059;9,178
05.01.2017;112,15;111,79;111,46;112,16;3175863;0,0164;31;61;22977;12527;11745059;9,178
06.01.2017;112,09;112,15;111,73;112,15;1433339;0,0164;397;2484;23012;13043;11745059;9,178
09.01.2017;111,96;111,97;111,7899;111,99;2148080;0,0144;41;5;23543;13045;11745059;9,178
10.01.2017;111,78;112,07;111,72;112,11;1443796;0,0216;4;3;23548;13040;11745059;9,178
11.01.2017;111,89;111,93;111,35;111,94;2419750;0,0249;11;3;23543;13040;11745059;9,178
12.01.2017;112,11;112,36;112;112,37;2753142;0,015;1;4826;23544;14039;11745059;9,178
13.01.2017;112,16;112,37;112,03;112,465;3549902;0,0183;1;19;24485;14021;11326562;4,694
16.01.2017;112,16;112,37;112,03;112,465;3549902;0,0183;1;19;24485;14021;11326562;4,694
17.01.2017;112,62;112,89;112,52;112,92;2269864;0,0148;58;3061;24467;11075;11326562;4,694
18.01.2017;111,83;112,67;111,725;112,67;3014266;0,0172;23;31;21576;11052;11326562;4,694
19.01.2017;111,56;111,85;111,43;111,89;2110824;0,015;291;2;21567;11053;11326562;4,694
20.01.2017;111,7;111,45;111,3;111,73;1487075;0,0259;20;73;21654;8874;11326562;4,694
23.01.2017;112,23;111,73;111,69;112,3;2536559;0,0214;62;1017;19182;1819;11326562;4,694
24.01.2017;111,86;112,13;111,85;112,2;1188572;0,0156;31;1017;5973;1819;11326562;4,694
25.01.2017;111,73;111,82;111,52;111,82;2217619;0,0168;31;6;5991;1825;11326562;4,694
26.01.2017;111,64;111,72;111,36;112,32;1642447;0,0333;31;6;6008;1825;11326562;4,694
27.01.2017;111,97;111,83;111,77;112,05;1899975;0,0318;5;6;6039;1825;11326562;4,694
30.01.2017;111,72;111,96;111,72;112;2616701;0,0223;30;6;6038;1825;11326562;4,694
31.01.2017;112,13;111,87;111,73;112,13;3715070;0,0151;2;7;6065;1813;11888786;5,295
01.02.2017;111,71;111,63;111,31;111,85;1830410;0,0179;225;5;6055;1818;11888786;5,295
02.02.2017;112,04;112,33;112,02;112,36;3683572;0,0174;107;1;6147;1819;11888786;5,295
03.02.2017;112,69;112,34;112,22;112,78;5082639;0,0159;14;13;6130;1832;11888786;5,295
06.02.2017;112,69;112,77;112,58;113,41;1677311;0,0162;2;50;6130;1832;11888786;5,295
07.02.2017;112,55;112,69;112,11;112,77;2529511;0,0177;38;1;6130;1833;11888786;5,295
08.02.2017;112,99;112,84;112,58;113,13;2622156;0,0149;20;6;6134;1832;11888786;5,295
09.02.2017;112,84;113,03;112,76;113,03;1482466;0,0146;14;6;6143;1832;11888786;5,295
10.02.2017;113,01;112,73;112,73;113,05;1131919;0,0227;26;6;6154;1832;11888786;5,295
13.02.2017;113,13;112,98;112,98;113,2;1544079;0,0133;13;6;6154;1832;11888786;5,295
14.02.2017;113,01;113,33;112,83;113,47;3047130;0,0183;203;16;6165;1846;11888786;5,295
15.02.2017;112,98;112,54;112,43;113,05;3054269;0,0156;38;16;6312;1846;10424759;4,142
16.02.2017;112,92;112,94;112,84;113,04;2771970;0,015;19;5;6331;1850;10424759;4,142
17.02.2017;112,95;112,79;112,73;112,99;1661078;0,0188;50;5;6335;841;10424759;4,142
20.02.2017;112,95;112,79;112,73;112,99;1661078;0,0188;50;5;6335;841;10424759;4,142
21.02.2017;113,12;112,93;112,8211;113,16;1661418;0,0131;443;470;5349;955;10424759;4,142
22.02.2017;113,28;113,35;113,0972;113,46;2431647;0,0171;29;72;5405;954;10424759;4,142
23.02.2017;113,61;113,51;113,4845;113,66;2271075;0,0185;163;52;5422;942;10424759;4,142
24.02.2017;113,83;113,7;113,58;113,855;2952583;0,0154;24;44;5565;962;10424759;4,142
27.02.2017;113,56;113,9;113,52;113,93;1941878;0,0157;132;2;5594;964;10424759;4,142
28.02.2017;113,56;113,7;113,52;113,86;1596500;0,0124;10;10;5592;673;8526269;3,945
01.03.2017;113,16;113,01;112,89;113,19;2632900;0,0128;10;540;5306;1188;8526269;3,945
02.03.2017;112,63;113;112,58;113;2339273;0,0135;5199;15;5805;1193;8526269;3,945
03.03.2017;113,15;112,87;112,75;113,19;2121045;0,0139;165;7;10991;1196;8526269;3,945
06.03.2017;113,11;113,15;112,92;113,23;1129220;0,0154;12;7;10937;1196;8526269;3,945
07.03.2017;113,03;113,19;112,9275;113,31;1074823;0,0179;5;305;10938;1501;8526269;3,945
08.03.2017;112,15;112,51;112,115;112,55;2115362;0,0101;8;10;11233;1502;8526269;3,945
09.03.2017;111,45;111,55;111,4;111,73;4940379;0,0126;743;913;11235;800;8526269;3,945
10.03.2017;111,92;111,99;111,71;112,1;2324562;0,0179;27;913;10978;800;8526269;3,945
13.03.2017;111,74;112,1;111,65;112,2;1672727;0,0191;35;2;10953;802;8526269;3,945
14.03.2017;111,4;111,62;111,32;111,65;1965884;0,0148;1;10;10989;804;8526269;3,945
15.03.2017;112,92;111,45;111,45;112,98;2631167;0,0186;7;8;10990;812;8544315;3,767
16.03.2017;112,58;112,9;112,565;112,9;2371395;0,0179;21;8;10999;812;8544315;3,767
17.03.2017;113,04;112,84;112,82;113,09;2351809;0,0132;40;4;11011;573;8544315;3,767
20.03.2017;113,249;113,27;113,04;113,2899;1591838;0,0136;13;433;10637;866;8544315;3,767
21.03.2017;113,29;113,31;113,28;113,46;2333122;0,0147;13;4;8564;868;8544315;3,767
22.03.2017;113,4;113,39;113,03;113,45;3487251;0,0127;34;4;8566;868;8544315;3,767
23.03.2017;113,57;113,53;113,47;113,67;2970573;0,0167;11;2;8598;870;8544315;3,767
24.03.2017;113,74;113,63;113,59;113,87;2324660;0,0165;55;14;8597;884;8544315;3,767
27.03.2017;113,73;113,74;113,66;113,8986;2234252;0,0173;6;16;8620;900;8544315;3,767
28.03.2017;113,69;114,08;113,65;114,08;1393171;0,0197;5;2;8640;902;8544315;3,767
29.03.2017;114,06;113,6;113,6;114,08;2221501;0,0186;8;10;8644;912;8544315;3,767
30.03.2017;113,86;114,06;113,77;114,1;1982200;0,0166;36;27;8662;909;8544315;3,767
31.03.2017;113,7;113,69;113,56;113,8;2005333;0,0177;10;17;8674;892;8032099;3,535
03.04.2017;113,57;113,5;113,29;113,62;3490066;0,0137;12;13;8660;904;8032099;3,535
04.04.2017;113,36;113,45;113,27;113,47;1971467;0,0173;1;1;8669;905;8032099;3,535
05.04.2017;113,78;113,48;113,43;113,84;1673255;0,0146;14;611;8670;1516;8032099;3,535
06.04.2017;113,72;113,7;113,64;113,83;1428430;0,0119;3;208;9293;1714;8032099;3,535
07.04.2017;113,65;113,72;113,58;113,87;1374383;0,0145;1;5;9488;1714;8032099;3,535
10.04.2017;113,64;114,03;113,59;114,03;1210563;0,0144;47;5;9489;1714;8032099;3,535
11.04.2017;113,83;113,76;113,61;113,896;1444631;0,0131;47;100;9475;1814;8032099;3,535
12.04.2017;114,16;113,94;113,86;114,225;2048161;0,0127;4;307;9575;2117;8032099;3,535
13.04.2017;114,11;114,3;114,08;114,34;2477470;0,0147;5;2;9882;2119;7256725;3,815
14.04.2017;114,11;114,3;114,08;114,34;2477470;0,0147;5;2;9882;2119;7256725;3,815
17.04.2017;114,29;114,23;114,21;114,43;1765640;0,0191;5;67;9880;2184;7256725;3,815
18.04.2017;114,5;114,36;114,32;114,55;1632822;0,0144;4;67;9945;2184;7256725;3,815
19.04.2017;114,17;114,58;114,135;114,61;3407436;0,0136;248;900;9949;2956;7256725;3,815
20.04.2017;114,25;114,41;114,215;114,47;1225192;0,0127;248;10;10827;2666;7256725;3,815
21.04.2017;114,54;114,5;114,45;114,61;1232131;0,0143;1000;15;10515;2657;7256725;3,815
24.04.2017;114,89;114,59;114,59;114,9;2649875;0,0122;40;10;11499;2640;7256725;3,815
25.04.2017;114,6;114,68;114,51;114,82;1446483;0,0163;1017;26;6376;2642;7256725;3,815
26.04.2017;114,58;114,52;114,48;114,7299;1123438;0,0175;7;92;7385;2734;7256725;3,815
27.04.2017;114,84;114,57;114,53;114,85;1377451;0,0115;27;3;7484;2737;7256725;3,815
28.04.2017;115,2;114,9;114,82;115,2;1998582;0,0112;10;136;7499;2711;5831802;3,265
01.05.2017;114,6;114,62;114,482;114,81;1754288;0,0188;32;6;7467;2717;5831802;3,265
02.05.2017;115,01;114,73;114,6;115,01;2119493;0,0124;32;205;7505;2922;5831802;3,265
03.05.2017;114,87;115,11;114,82;115,14;1898628;0,0185;10;15;7710;2937;5831802;3,265
04.05.2017;114,35;114,61;114,25;114,645;1877917;0,0143;31;1;7729;2938;5831802;3,265
05.05.2017;114,47;114,3;114,18;114,54;2612848;0,0117;4;1052;7757;3990;5831802;3,265
08.05.2017;114,16;114,36;114,12;114,5;2107441;0,0124;1;503;8813;3993;5831802;3,265
09.05.2017;114,05;114,23;113,95;114,43;2216171;0,0124;1001;1;8816;4494;5831802;3,265
10.05.2017;114,38;114,28;114,21;114,43;2248233;0,0129;1000;1;10313;4494;5831802;3,265
11.05.2017;114,57;114,45;114,37;114,62;1078455;0,0123;1;450;11313;4944;5831802;3,265
12.05.2017;114,97;114,74;114,73;114,98;2239585;0,0127;11;1;11763;4945;5831802;3,265
15.05.2017;115,06;115,06;114,93;115,1;2757247;0,0103;35;1;11773;4945;5387530;2,587
16.05.2017;115,08;115,1;115;115,2;1947316;0,0152;23;1;11807;4945;5387530;2,587
17.05.2017;115,07;114,98;114,87;115,112;3192923;0,0155;2;4;11810;4947;5387530;2,587
18.05.2017;114,48;114,28;114,04;114,64;2981214;0,0129;119;20;11814;4957;5387530;2,587
19.05.2017;114,92;114,78;114,75;115;2240959;0,0103;4;7;11881;4963;5387530;2,587
22.05.2017;114,87;114,91;114,87;115,05;1351229;0,0133;27;4;11867;4936;5387530;2,587
23.05.2017;114,94;114,88;114,785;114,99;1353377;0,0169;19;1002;10765;5938;5387530;2,587
24.05.2017;115,38;115,23;115,05;115,48;1968457;0,0123;20;34;11786;5952;5387530;2,587
25.05.2017;115,29;115,38;115,2;115,42;2585298;0,0091;45;12;11796;5964;5387530;2,587
26.05.2017;115,49;115,42;115,37;115,49;614158;0,0113;4;12;11808;5964;5387530;2,587
29.05.2017;115,49;115,42;115,37;115,49;614158;0,0113;4;12;11808;5964;5387530;2,587
30.05.2017;115,55;115,68;115,43;115,68;1053507;0,0112;8;20;11812;5983;5387530;2,587
31.05.2017;115,63;115,52;115,39;115,74;2408873;0,0093;1006;115;11835;5918;5263852;2,669
01.06.2017;115,38;115,32;115,04;116,02;7100933;0,0119;13;59;12769;5967;5263852;2,669
02.06.2017;116,01;115,55;115,44;116,02;4552033;0,0099;3;5;12824;5969;5263852;2,669
05.06.2017;115,81;115,89;115,67;115,89;2083331;0,0099;12;5;12824;5969;5263852;2,669
06.06.2017;116,05;115,95;115,92;116,06;2215898;0,0102;2;5;12830;5969;5263852;2,669
07.06.2017;115,95;116,26;115,8;116,3;3462230;0,0097;29;40;12830;6008;5263852;2,669
08.06.2017;115,78;115,81;115,49;115,81;2416264;0,0096;35;16;12884;6024;5263852;2,669
09.06.2017;115,53;115,9;115,49;115,9;4241265;0,0102;17009;17000;12875;23024;5263852;2,669
12.06.2017;115,52;115,69;115,5;116,08;3099893;0,0102;991;11;46884;23035;5263852;2,669
13.06.2017;115,7;115,63;115,53;115,7;914922;0,0109;20;11;46903;23035;5263852;2,669
14.06.2017;115,95;116,07;115,84;116,35;3760605;0,0121;62;2086;46887;25117;5263852;2,669
15.06.2017;115,58;115,94;115,57;115,94;1868679;0,0099;22;1000;49020;23087;5419819;1,669
16.06.2017;115,57;115,66;115,49;115,7932;1139350;0,0103;2176;1;47012;21924;5419819;1,669
19.06.2017;115,45;115,54;115,24;115,78;1569006;0,0135;9;15;48005;21898;5419819;1,669
20.06.2017;114,91;115,17;114,82;115,24;2963368;0,0098;19;15;43357;21898;5419819;1,669
21.06.2017;114,67;115,11;114,53;115,11;2164143;0,0115;941;1002;43376;21900;5419819;1,669
22.06.2017;114,92;114,79;114,7497;115,07;2058875;0,0103;941;1102;44309;22002;5419819;1,669
23.06.2017;115,3;115,26;115,12;115,32;2985070;0,0112;10;1;44411;21052;5419819;1,669
26.06.2017;115,51;115,39;115,39;115,58;2732704;0,0098;5;3;43467;21053;5419819;1,669
27.06.2017;114,91;115,46;114,91;115,47;2162375;0,0096;1218;2;43473;21054;5419819;1,669
28.06.2017;115,04;115,13;114,79;115,13;4264585;0,0099;10;21;44442;21075;5419819;1,669
29.06.2017;114,5;114,81;114,4644;114,81;5172572;0,0093;896;2012;44465;20577;5419819;1,669
30.06.2017;114,36;114,62;114,335;114,66;4519790;0,0096;55;25;44837;20579;6057260;2,1
03.07.2017;113,55;113,96;113,44;114,08;6778103;0,0125;22;2010;44874;21587;6057260;2,1
04.07.2017;113,55;113,96;113,44;114,08;6778103;0,0125;22;2010;44874;21587;6057260;2,1
05.07.2017;113,45;113,42;113,4;113,6299;6692460;0,0097;27;2010;45892;22587;6057260;2,1
06.07.2017;112,83;112,96;112,8;113,12;5343628;0,0108;2984;3016;32911;25603;6057260;2,1
07.07.2017;112,9;112,68;112,6;113,05;2759950;0,0102;24;3042;38581;26645;6057260;2,1
10.07.2017;113,4;113,34;113,33;113,58;2521604;0,0094;96;57;40638;26701;6057260;2,1
11.07.2017;113,51;113,57;113,35;113,6;1543459;0,0101;47;1;38773;26700;6057260;2,1
12.07.2017;114,18;114,2;114,06;114,53;1957711;0,0125;21;39;38812;26694;6057260;2,1
13.07.2017;114,19;114,3;114,04;114,37;1629710;0,0106;1329;2;38808;26695;6057260;2,1
14.07.2017;114,48;114,58;114,43;114,67;2062773;0,0108;23;24;39948;26719;6066918;1,745
17.07.2017;114,52;114,51;114,39;114,6;1854132;0,0103;183;1277;39994;26983;6066918;1,745
18.07.2017;114,85;114,74;114,6;114,9;3067384;0,0144;142;21;40415;26947;6066918;1,745
19.07.2017;114,98;115,05;114,8925;115,05;1688384;0,0095;23;2000;40457;28947;6066918;1,745
20.07.2017;115,02;115,21;115,01;115,3;1285938;0,0134;102;270;42473;28717;6066918;1,745
21.07.2017;115,29;115,27;115,168;115,41;1105894;0,0112;78;31;42333;28715;6066918;1,745
24.07.2017;115,06;115,25;114,92;115,28;1191959;0,0104;10;21;39373;11708;6066918;1,745
25.07.2017;114,72;114,85;114,65;114,85;1255394;0,0127;18;1004;21583;11711;6066918;1,745
26.07.2017;115,34;114,95;114,89;115,38;1598380;0,0119;58;51;21589;12732;6066918;1,745
27.07.2017;115,17;115,38;114,99;115,39;1760256;0,0113;37;3;22627;12732;6066918;1,745
28.07.2017;115,17;115,13;115;115,205;1821231;0,0129;146;3;22609;12734;6066918;1,745
31.07.2017;115,26;115,25;115,1;115,28;966959;0,0134;82;28;22743;12120;6411032;4,008
01.08.2017;114,94;114,85;114,78;115,07;1364999;0,0113;1029;7;22206;12125;6411032;4,008
02.08.2017;115,1;114,83;114,8;115,12;2062951;0,0109;15;4;23193;12125;6411032;4,008
03.08.2017;115,5;115,03;115,03;115,51;926900;0,0107;7;2;23195;12127;6411032;4,008
04.08.2017;115,23;115,35;115,08;115,36;1184865;0,0107;5;10;23204;12123;6411032;4,008
07.08.2017;115,44;115,15;115,15;115,5;1292980;0,0106;258;157;23201;12278;6411032;4,008
08.08.2017;115,2;115,34;115,2;115,56;1029105;0,0108;189;84;23437;12362;6411032;4,008
09.08.2017;115,24;115,2;115,15;115,3;1040043;0,0109;10;9;23591;12371;6411032;4,008
10.08.2017;114,76;115,1;114,73;115,114;1487209;0,0102;38;46;23603;12417;6411032;4,008
11.08.2017;114,97;114,84;114,79;115,05;935498;0,011;38;230;23660;12643;6411032;4,008
14.08.2017;115,23;115,28;114,97;115,58;1168371;0,0109;23;1;23886;12643;6411032;4,008
15.08.2017;115,26;115,26;115,08;115,34;1926532;0,0096;212;1106;23879;13747;7233651;5,518
16.08.2017;115,36;115,4;115,305;115,47;1787152;0,0105;15;349;25068;13821;7233651;5,518
17.08.2017;115,26;115,46;115,21;115,53;790791;0,0096;19;349;25153;13826;7233651;5,518
18.08.2017;115,55;115,46;115,41;115,69;974521;0,0099;21;4;25177;13653;7233651;5,518
21.08.2017;115,66;115,65;115,56;115,73;3495064;0,0111;15;48;25003;13580;7233651;5,518
22.08.2017;115,7;115,81;115,66;115,845;800422;0,0115;12;4;22967;13584;7233651;5,518
23.08.2017;115,95;115,72;115,57;115,96;723475;0,0123;20382;1;22977;13585;7233651;5,518
24.08.2017;116,07;116,04;115,87;116,1;1635191;0,0096;6;22;43358;13603;7233651;5,518
25.08.2017;116,38;116,22;116,18;116,4;982221;0,0099;6;13;43374;13609;7233651;5,518
28.08.2017;116,2;116,27;116,09;116,415;2026239;0,01;16706;2723;43382;15620;7233651;5,518
29.08.2017;116,27;116,31;116,175;116,37;1404927;0,0106;19;166;62096;15784;7233651;5,518
30.08.2017;116,65;116,39;116,39;116,67;923255;0,0099;9;26;62267;15794;7233651;5,518
31.08.2017;117,09;116,9;116,8;117,27;1918818;0,0092;31;4085;62277;13635;6305021;4,333
01.09.2017;116,53;116,58;116,38;116,67;1325920;0,0108;302;2332;60115;14787;6305021;4,333
04.09.2017;116,53;116,58;116,38;116,67;1325920;0,0108;302;2332;60115;14787;6305021;4,333
05.09.2017;116,92;116,71;116,65;117,03;1983767;0,0105;4;61;61316;10837;6305021;4,333
06.09.2017;116,7;117,04;116,7;117,04;2191967;0,0103;646;9;57366;10835;6305021;4,333
07.09.2017;117,15;117;116,9;117,25;1851470;0,0106;7;4;57920;10836;6305021;4,333
08.09.2017;117,26;117,46;117,12;117,46;677944;0,0124;19;28;57926;10832;6305021;4,333
11.09.2017;117,06;117,3;117,03;117,3;1789773;0,0104;3546;10;57934;10842;6305021;4,333
12.09.2017;116,82;116,84;116,78;116,935;1215858;0,0095;210;1000;59465;11842;6305021;4,333
13.09.2017;116,82;116,88;116,77;116,93;881630;0,01;8;1014;60587;10836;6305021;4,333
14.09.2017;116,9;116,79;116,73;116,93;814271;0,0101;15;1014;59583;10836;6305021;4,333
15.09.2017;117,06;117,03;116,93;117,08;959516;0,0108;23;2;61598;12797;6595750;4,768
18.09.2017;116,83;117,03;116,79;117,04;2226424;0,0101;20;2;61575;12797;6595750;4,768
19.09.2017;116,66;116,64;116,57;117,0389;1706913;0,0115;168;29;57893;12800;6595750;4,768
20.09.2017;115,91;116,53;115,73;116,6;3079878;0,0129;36;17;58034;12813;6595750;4,768
21.09.2017;116,24;116,07;116,01;116,27;2297043;0,0099;25;8;58079;12821;6595750;4,768
22.09.2017;116,44;116,46;116,32;116,48;2095065;0,0112;507;26;58108;12831;6595750;4,768
25.09.2017;116,33;116,41;116,095;116,45;2725970;0,0095;57;14;58621;12821;6595750;4,768
26.09.2017;116,29;116,37;116,2;116,47;1232619;0,0108;19;14;58463;12821;6595750;4,768
27.09.2017;115,8;115,98;115,7;115,98;2150569;0,0101;2604;6026;58482;14892;6595750;4,768
28.09.2017;116,04;115,7;115,6501;116,12;2359424;0,0094;3503;501;59553;13142;6595750;4,768
29.09.2017;116,42;116,25;116,115;116,51;2763436;0,0103;118;1086;54304;14358;6627009;2,915
02.10.2017;115,86;115,74;115,71;116,04;2066211;0,0107;3721;756;55463;15114;6627009;2,915
03.10.2017;115,83;115,92;115,81;115,98;2161349;0,01;55;751;52535;15113;6627009;2,915
04.10.2017;115,92;116,11;115,805;116,11;1800972;0,0104;37;751;52552;15863;6627009;2,915
05.10.2017;115,98;116,04;115,9;116,1;1230619;0,0112;3;751;53336;15863;6627009;2,915
06.10.2017;115,69;115,74;115,57;115,855;1313724;0,0105;1032;29;53335;15855;6627009;2,915
09.10.2017;115,53;115,71;115,47;115,71;1337919;0,0111;10;752;52337;15607;6627009;2,915
10.10.2017;115,74;115,6;115,59;115,94;1717343;0,0109;1000;9;52096;15603;6627009;2,915
11.10.2017;115,87;115,8;115,78;115,94;2132937;0,011;36;25;53072;15627;6627009;2,915
12.10.2017;116,09;116,01;115,94;116,14;1418923;0,0105;9;55;52132;15682;6627009;2,915
13.10.2017;116,42;116,32;116,269;116,4632;1276330;0,0101;47;84;52186;15729;6545194;3,88
16.10.2017;116,21;116,06;116,06;116,34;1054878;0,0107;11;263;52277;15992;6545194;3,88
17.10.2017;116,27;116,28;116,12;116,35;1149198;0,0101;11;3000;52549;18992;6545194;3,88
